Exp,Year,Month,Plot,Strip,Substrip,Date,Species,NumSp,SpNum,FgNum,Fgset,C3,C4,Forb,Legume,Woody,Achmi,Agrsm,Amocan,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Panvi,Petpu,Poapr,Queel,Quema,Schsc,Sornu,Biomass (g/m2),Note
120,1996,8,236, , ,08/02/1996,Miscellaneous grasses,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.317, 
120,1996,8,236, , ,08/02/1996,Miscellaneous sp.,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,203.942, 
120,1996,8,237, , ,08/02/1996,Miscellaneous sp.,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.208, 
120,1996,8,239, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,273.792, 
120,1996,8,242, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,96.217, 
120,1996,8,244, , ,08/02/1996,Miscellaneous sp.,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.908, 
120,1996,8,248, , ,08/02/1996,Miscellaneous sp.,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.742, 
120,1996,8,253, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,102.617, 
120,1996,8,255, , ,08/02/1996,Miscellaneous sp.,1,1,1,W,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.592, 
120,1996,8,256, , ,08/02/1996,Miscellaneous sp.,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.183, 
120,1996,8,257, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,193.067, 
120,1996,8,259, , ,08/02/1996,Miscellaneous sp.,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,229.592, 
120,1996,8,265, , ,08/02/1996,Miscellaneous sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114.55, 
120,1996,8,266, , ,08/02/1996,Miscellaneous sp.,8,9,5,34FLW,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,102.008, 
120,1996,8,267, , ,08/02/1996,Miscellaneous grasses,1,1,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.842, 
120,1996,8,267, , ,08/02/1996,Miscellaneous sp.,1,1,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.892, 
120,1996,8,268, , ,08/02/1996,Miscellaneous grasses,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.925, 
120,1996,8,268, , ,08/02/1996,Miscellaneous sp.,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.6, 
120,1996,8,272, , ,08/02/1996,Miscellaneous grasses,2,3,2,LW,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.917, 
120,1996,8,272, , ,08/02/1996,Miscellaneous sp.,2,3,2,LW,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.783, 
120,1996,8,273, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,489.442, 
120,1996,8,278, , ,08/02/1996,Miscellaneous sp.,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,68.808, 
120,1996,8,280, , ,08/02/1996,Miscellaneous sp.,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.542, 
120,1996,8,282, , ,08/02/1996,Miscellaneous sp.,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185.633, 
120,1996,8,283, , ,08/02/1996,Miscellaneous sp.,8,8,3,34F,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,133.642, 
120,1996,8,286, , ,08/02/1996,Miscellaneous sp.,4,4,3,34L,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,191.842, 
120,1996,8,287, , ,08/02/1996,Miscellaneous grasses,4,5,3,34F,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.558, 
120,1996,8,287, , ,08/02/1996,Miscellaneous sp.,4,5,3,34F,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,139.092, 
120,1996,8,290, , ,08/02/1996,Miscellaneous grasses,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6, 
120,1996,8,290, , ,08/02/1996,Miscellaneous sp.,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.683, 
120,1996,8,291, , ,08/02/1996,Miscellaneous grasses,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.392, 
120,1996,8,291, , ,08/02/1996,Miscellaneous sp.,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.925, 
120,1996,8,292, , ,08/02/1996,Miscellaneous sp.,8,9,3,34L,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,163.175, 
120,1996,8,293, , ,08/02/1996,Miscellaneous sp.,8,8,4,4FLW,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,220.875, 
120,1996,8,296, , ,08/02/1996,Miscellaneous grasses,1,1,1,W,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.517, 
120,1996,8,296, , ,08/02/1996,Miscellaneous sp.,1,1,1,W,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.258, 
120,1996,8,299, , ,08/02/1996,Miscellaneous grasses,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.408, 
120,1996,8,299, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,144.542, 
120,1996,8,300, , ,08/02/1996,Miscellaneous grasses,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.75, 
120,1996,8,300, , ,08/02/1996,Miscellaneous sp.,2,2,2,4L,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,199.208, 
120,1996,8,301, , ,08/02/1996,Miscellaneous grasses,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.225, 
120,1996,8,301, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,171.325, 
120,1996,8,302, , ,08/02/1996,Miscellaneous grasses,4,5,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.867, 
120,1996,8,302, , ,08/02/1996,Miscellaneous sp.,4,5,3,FLW,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,8.492, 
120,1996,8,303, , ,08/02/1996,Miscellaneous grasses,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,5.008, 
120,1996,8,303, , ,08/02/1996,Miscellaneous sp.,8,10,3,3FL,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,89.15, 
120,1996,8,304, , ,08/02/1996,Miscellaneous grasses,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.417, 
120,1996,8,304, , ,08/02/1996,Miscellaneous sp.,2,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.85, 
120,1996,8,307, , ,08/02/1996,Miscellaneous sp.,8,9,4,4FLW,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,130.525, 
120,1996,8,308, , ,08/02/1996,Miscellaneous sp.,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.192, 
120,1996,8,311, , ,08/02/1996,Miscellaneous grasses,2,2,2,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.142, 
120,1996,8,311, , ,08/02/1996,Miscellaneous sp.,2,2,2,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,148.483, 
120,1996,8,313, , ,08/02/1996,Miscellaneous sp.,8,9,4,3FLW,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,101.25, 
120,1996,8,318, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,104.758, 
120,1996,8,322, , ,08/02/1996,Miscellaneous sp.,2,2,2,4W,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,139.208, 
120,1996,8,324, , ,08/02/1996,Miscellaneous sp.,2,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,74.942, 
120,1996,8,325, , ,08/02/1996,Miscellaneous grasses,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.808, 
120,1996,8,325, , ,08/02/1996,Miscellaneous sp.,4,5,4,34FL,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,81.233, 
120,1996,8,328, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,130.108, 
120,1996,8,329, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,199.4, 
120,1996,8,330, , ,08/02/1996,Miscellaneous sp.,2,2,2,4F,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.925, 
120,1996,8,331, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,105.183, 
120,1996,8,333, , ,08/02/1996,Miscellaneous grasses,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.55, 
120,1996,8,333, , ,08/02/1996,Miscellaneous sp.,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.242, 
120,1996,8,334, , ,08/02/1996,Miscellaneous sp.,2,2,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,106.808, 
120,1996,8,335, , ,08/02/1996,Miscellaneous sp.,2,3,2,3L,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.533, 
120,1996,8,336, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,132.842, 
120,1996,8,338, , ,08/02/1996,Miscellaneous grasses,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.775, 
120,1996,8,338, , ,08/02/1996,Miscellaneous sp.,1,2,1,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.625, 
120,1996,8,339, , ,08/02/1996,Miscellaneous sp.,16,17,5,34FLW,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,152.4, 
120,1996,8,342, , ,08/02/1996,Miscellaneous grasses,2,3,2,FL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.158, 
120,1996,8,342, , ,08/02/1996,Miscellaneous sp.,2,3,2,FL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,140.742, 
120,1997,8,2,1, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,247.1, 
120,1997,8,2,2, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101.933, 
120,1997,8,2,3, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,234.133, 
120,1997,8,2,4, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,129.833, 
120,1997,8,3,1, ,08/04/1997,Unsorted Biomass,4,5,2,4F,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,125.8, 
120,1997,8,3,2, ,08/04/1997,Unsorted Biomass,4,5,2,4F,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,51.8, 
120,1997,8,3,3, ,08/04/1997,Unsorted Biomass,4,5,2,4F,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,26.3, 
120,1997,8,3,4, ,08/04/1997,Unsorted Biomass,4,5,2,4F,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,59.767, 
120,1997,8,5,1, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5, 
120,1997,8,5,2, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.867, 
120,1997,8,5,3, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5, 
120,1997,8,5,4, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.633, 
120,1997,8,6,1, ,08/04/1997,Unsorted Biomass,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,63.2, 
120,1997,8,6,2, ,08/04/1997,Unsorted Biomass,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,167.833, 
120,1997,8,6,3, ,08/04/1997,Unsorted Biomass,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,96.733, 
120,1997,8,6,4, ,08/04/1997,Unsorted Biomass,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,38.133, 
120,1997,8,9,1, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,524.067, 
120,1997,8,9,2, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,304.133, 
120,1997,8,9,3, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,69.5, 
120,1997,8,9,4, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,166.5, 
120,1997,8,11,1, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.467, 
120,1997,8,11,2, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.433, 
120,1997,8,11,3, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.033, 
120,1997,8,11,4, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.533, 
120,1997,8,12,1, ,08/04/1997,Unsorted Biomass,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,246.133, 
120,1997,8,12,2, ,08/04/1997,Unsorted Biomass,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,244.133, 
120,1997,8,12,3, ,08/04/1997,Unsorted Biomass,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,209.767, 
120,1997,8,12,4, ,08/04/1997,Unsorted Biomass,8,10,4,34FL,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,178.633, 
120,1997,8,14,1, ,08/04/1997,Unsorted Biomass,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,89.467, 
120,1997,8,14,2, ,08/04/1997,Unsorted Biomass,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,71.733, 
120,1997,8,14,3, ,08/04/1997,Unsorted Biomass,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,92.367, 
120,1997,8,14,4, ,08/04/1997,Unsorted Biomass,2,2,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,46.667, 
120,1997,8,15,1, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,215, 
120,1997,8,15,2, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,167.8, 
120,1997,8,15,3, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,187.967, 
120,1997,8,15,4, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,96.767, 
120,1997,8,16,1, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3, 
120,1997,8,16,2, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.533, 
120,1997,8,16,3, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,124.767, 
120,1997,8,16,4, ,08/04/1997,Unsorted Biomass,1,1,1,F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.133, 
120,1997,8,20,1, ,8/20/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.6, 
120,1997,8,20,2, ,8/20/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.333, 
120,1997,8,20,3, ,8/20/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7, 
120,1997,8,20,4, ,8/20/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.867, 
120,1997,8,22,1, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,129.667, 
120,1997,8,22,2, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,76.5, 
120,1997,8,22,3, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,87.6, 
120,1997,8,22,4, ,08/04/1997,Unsorted Biomass,8,10,4,3FLW,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,156.2, 
120,1997,8,24,1, ,08/04/1997,Unsorted Biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,73.567, 
120,1997,8,24,2, ,08/04/1997,Unsorted Biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,45.133, 
120,1997,8,24,3, ,08/04/1997,Unsorted Biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,75.833, 
120,1997,8,24,4, ,08/04/1997,Unsorted Biomass,4,4,3,34F,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,77.5, 
120,1997,8,26,1, ,08/04/1997,Unsorted Biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,126.933, 
120,1997,8,26,2, ,08/04/1997,Unsorted Biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,117.967, 
120,1997,8,26,3, ,08/04/1997,Unsorted Biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,94.3, 
120,1997,8,26,4, ,08/04/1997,Unsorted Biomass,4,4,3,34L,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,106.067, 
120,1997,8,27,1, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,462.933, 
120,1997,8,27,2, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,88.667, 
120,1997,8,27,3, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,143.733, 
120,1997,8,27,4, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,302.667, 
120,1997,8,28,1, ,08/04/1997,Unsorted Biomass,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,252.067, 
120,1997,8,28,2, ,08/04/1997,Unsorted Biomass,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,72.367, 
120,1997,8,28,3, ,08/04/1997,Unsorted Biomass,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,18.567, 
120,1997,8,28,4, ,08/04/1997,Unsorted Biomass,4,4,2,LW,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,135.267, 
120,1997,8,29,1, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,269, 
120,1997,8,29,2, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257.9, 
120,1997,8,29,3, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190.5, 
120,1997,8,29,4, ,08/04/1997,Unsorted Biomass,1,1,1,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.2, 
120,1997,8,30,1, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,47.3, 
120,1997,8,30,2, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,96.8, 
120,1997,8,30,3, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,98.833, 
120,1997,8,30,4, ,08/04/1997,Unsorted Biomass,16,17,5,34FLW,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,83.967, 
120,1997,8,31,1, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.533, 
120,1997,8,31,2, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.3, 
120,1997,8,31,3, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.6, 
120,1997,8,31,4, ,08/04/1997,Unsorted Biomass,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.7, 
120,1997,8,32,1, ,08/04/1997,Unsorted Biomass,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62.167, 
120,1997,8,32,2, ,08/04/1997,Unsorted Biomass,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.133, 
120,1997,8,32,3, ,08/04/1997,Unsorted Biomass,2,2,2,4W,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.233, 
